symbol,timeframe,zone_type,pattern,base_time,zone_top,zone_bottom,base_open,base_high,base_low,base_close,base_range,base_volume_ratio,prior_atr,departure_atr,departure_body_vs_base_body,departure_volume_ratio,freshness,tests,broken,quality_score,active_after_time,_active_after,broken_time,last_test_time,snapshot_as_of
NVDA,90m,demand,DBR,2026-04-16T09:00:00-04:00,197.43,195.81,197.43,197.8,195.81,197.37,1.99,1.14,0.03,0.92,26.5,1.04,multiple_tests,2,False,3.21,2026-04-16T10:30:00-04:00,2026-04-16 10:30:00-04:00,,2026-04-23T13:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,90m,demand,RBR,2026-04-16T15:00:00-04:00,198.24,198.03,198.12,198.8,198.03,198.24,0.78,0.73,-0.1,1.22,3.8,1.91,multiple_tests,3,False,4.38,2026-04-17T09:00:00-04:00,2026-04-17 09:00:00-04:00,,2026-04-23T15:00:00-04:00,2026-04-28T16:00:00-04:00
NVDA,90m,demand,DBR,2026-04-28T12:00:00-04:00,210.79,209.31,209.76,210.96,209.31,210.79,1.65,0.7,-0.55,1.13,3.18,0.79,fresh,0,False,5.67,2026-04-28T13:30:00-04:00,2026-04-28 13:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1H,demand,DBR,2026-03-30T15:30:00-04:00,165.06,164.27,164.47,165.54,164.27,165.06,1.27,0.84,-0.42,3.93,6.78,1.88,fresh,0,False,9.31,2026-03-31T09:30:00-04:00,2026-03-31 09:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1H,demand,RBR,2026-03-31T11:30:00-04:00,171.05,169.75,170.3,171.28,169.75,171.05,1.53,0.81,0.04,1.32,2.97,1.44,fresh,0,False,6.26,2026-03-31T12:30:00-04:00,2026-03-31 12:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1H,demand,RBR,2026-03-31T13:30:00-04:00,173.28,172.28,173.28,173.73,172.28,173.26,1.45,0.82,1.25,0.38,45.0,0.92,one_test,1,False,3.3,2026-03-31T14:30:00-04:00,2026-03-31 14:30:00-04:00,,2026-04-02T09:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,1H,demand,RBR,2026-03-31T15:30:00-04:00,174.31,173.85,173.94,174.62,173.85,174.31,0.77,0.91,0.63,1.14,5.04,1.78,multiple_tests,3,False,3.92,2026-04-01T09:30:00-04:00,2026-04-01 09:30:00-04:00,,2026-04-07T10:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,1H,demand,DBR,2026-04-07T10:30:00-04:00,175.09,173.66,175.09,175.17,173.66,175.01,1.51,1.19,-1.87,0.28,4.88,0.87,one_test,1,False,3.15,2026-04-07T11:30:00-04:00,2026-04-07 11:30:00-04:00,,2026-04-07T14:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,1H,demand,DBR,2026-04-07T12:30:00-04:00,175.4,175.28,175.4,175.95,175.28,175.39,0.67,0.61,0.27,0.22,30.96,0.66,one_test,1,False,2.88,2026-04-07T13:30:00-04:00,2026-04-07 13:30:00-04:00,,2026-04-07T14:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,1H,demand,DBR,2026-04-08T12:30:00-04:00,181.45,181.38,181.45,181.81,181.38,181.44,0.44,0.59,0.11,0.19,25.53,0.67,multiple_tests,3,False,1.86,2026-04-08T13:30:00-04:00,2026-04-08 13:30:00-04:00,,2026-04-09T10:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,1H,demand,RBR,2026-04-08T14:30:00-04:00,181.71,181.1,181.71,182.05,181.1,181.71,0.95,0.72,0.19,0.31,42.0,0.73,multiple_tests,2,False,2.04,2026-04-08T15:30:00-04:00,2026-04-08 15:30:00-04:00,,2026-04-09T10:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,1H,demand,RBR,2026-04-09T15:30:00-04:00,183.86,183.6,183.65,184.08,183.6,183.86,0.48,0.74,0.59,3.08,16.74,2.65,fresh,0,False,9.23,2026-04-10T09:30:00-04:00,2026-04-10 09:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1H,demand,DBR,2026-04-13T13:30:00-04:00,188.21,187.97,188.21,188.42,187.97,188.02,0.45,0.55,-0.32,0.51,3.75,0.66,fresh,0,False,4.67,2026-04-13T14:30:00-04:00,2026-04-13 14:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1H,demand,RBR,2026-04-13T15:30:00-04:00,189.21,188.39,188.7,189.46,188.39,189.21,1.07,0.78,0.9,2.75,3.8,2.48,fresh,0,False,8.73,2026-04-14T09:30:00-04:00,2026-04-14 09:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1H,demand,RBR,2026-04-14T10:30:00-04:00,193.44,192.66,192.87,193.73,192.66,193.44,1.07,1.12,3.17,1.01,2.36,1.07,fresh,0,False,5.58,2026-04-14T11:30:00-04:00,2026-04-14 11:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1H,demand,DBR,2026-04-14T13:30:00-04:00,194.73,194.39,194.73,194.9,194.39,194.58,0.51,0.49,-0.16,1.2,10.87,1.06,fresh,0,False,5.76,2026-04-14T14:30:00-04:00,2026-04-14 14:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1H,demand,RBR,2026-04-14T15:30:00-04:00,196.49,195.57,196.2,196.5,195.57,196.49,0.93,0.95,1.49,2.14,9.28,2.52,multiple_tests,3,False,5.66,2026-04-15T09:30:00-04:00,2026-04-15 09:30:00-04:00,,2026-04-16T09:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,1H,demand,RBR,2026-04-16T15:30:00-04:00,198.24,198.09,198.12,198.8,198.09,198.24,0.71,0.6,0.51,1.45,3.96,2.68,multiple_tests,3,False,5.13,2026-04-17T09:30:00-04:00,2026-04-17 09:30:00-04:00,,2026-04-23T14:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,1H,demand,DBR,2026-04-20T11:30:00-04:00,199.26,198.42,199.26,199.46,198.42,199.19,1.04,0.73,0.04,0.25,4.4,0.4,multiple_tests,8,False,1.65,2026-04-20T12:30:00-04:00,2026-04-20 12:30:00-04:00,,2026-04-23T15:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,1H,demand,DBR,2026-04-23T14:30:00-04:00,199.14,198.19,199.14,199.65,198.19,199.11,1.46,0.62,-0.21,0.38,19.67,0.61,fresh,0,False,4.49,2026-04-23T15:30:00-04:00,2026-04-23 15:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1H,demand,RBR,2026-04-23T15:30:00-04:00,199.71,198.69,199.12,199.71,198.69,199.71,1.02,0.64,0.37,1.9,4.48,2.6,fresh,0,False,8.0,2026-04-24T09:30:00-04:00,2026-04-24 09:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1H,demand,RBR,2026-04-28T12:30:00-04:00,210.79,209.31,210.11,210.96,209.31,210.79,1.65,0.54,0.66,0.8,3.02,0.58,fresh,0,False,4.88,2026-04-28T13:30:00-04:00,2026-04-28 13:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,2H,demand,DBR,2026-03-30T14:30:00-04:00,165.7,164.27,165.7,166.07,164.27,165.06,1.8,1.03,-0.72,3.03,6.25,1.12,fresh,0,False,8.15,2026-03-31T08:30:00-04:00,2026-03-31 08:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,2H,demand,RBR,2026-03-31T10:30:00-04:00,171.05,169.56,170.98,171.38,169.56,171.05,1.82,1.2,2.91,1.08,31.64,1.4,fresh,0,False,6.48,2026-03-31T12:30:00-04:00,2026-03-31 12:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,2H,demand,DBR,2026-04-01T14:30:00-04:00,175.8,174.81,175.08,176.32,174.81,175.8,1.51,0.72,-0.61,-0.83,2.59,1.03,multiple_tests,7,False,3.36,2026-04-02T08:30:00-04:00,2026-04-02 08:30:00-04:00,,2026-04-07T14:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,2H,demand,RBR,2026-04-07T12:30:00-04:00,175.7,175.28,175.4,176.18,175.28,175.7,0.9,0.61,0.3,1.18,8.01,0.9,fresh,0,False,6.08,2026-04-07T14:30:00-04:00,2026-04-07 14:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,2H,demand,DBR,2026-04-09T08:30:00-04:00,181.84,180.62,181.84,182.3,180.62,181.62,1.68,0.87,-0.04,0.98,8.75,1.16,fresh,0,False,6.14,2026-04-09T10:30:00-04:00,2026-04-09 10:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,2H,demand,DBR,2026-04-13T12:30:00-04:00,188.44,187.85,188.44,188.65,187.85,188.02,0.8,0.71,-0.21,0.63,2.86,0.83,fresh,0,False,5.46,2026-04-13T14:30:00-04:00,2026-04-13 14:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,2H,demand,RBR,2026-04-14T12:30:00-04:00,194.81,194.34,194.81,194.99,194.34,194.58,0.65,0.76,0.9,1.0,8.48,1.2,fresh,0,False,6.2,2026-04-14T14:30:00-04:00,2026-04-14 14:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,2H,demand,DBR,2026-04-16T08:30:00-04:00,197.43,195.81,197.43,197.8,195.81,197.37,1.99,0.95,0.2,0.63,20.83,1.05,multiple_tests,2,False,3.18,2026-04-16T10:30:00-04:00,2026-04-16 10:30:00-04:00,,2026-04-23T12:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,2H,demand,RBR,2026-04-16T14:30:00-04:00,198.24,197.49,197.5,198.8,197.49,198.24,1.31,0.75,-0.19,1.06,2.87,1.5,multiple_tests,3,False,4.06,2026-04-17T08:30:00-04:00,2026-04-17 08:30:00-04:00,,2026-04-23T14:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,2H,demand,DBR,2026-04-20T10:30:00-04:00,199.19,197.84,199.12,199.46,197.84,199.19,1.62,0.97,-1.33,0.75,19.93,0.63,multiple_tests,5,False,2.88,2026-04-20T12:30:00-04:00,2026-04-20 12:30:00-04:00,,2026-04-23T14:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,2H,demand,DBR,2026-04-23T14:30:00-04:00,199.71,198.19,199.14,199.71,198.19,199.71,1.52,0.64,-0.72,1.5,4.64,1.28,fresh,0,False,6.78,2026-04-24T08:30:00-04:00,2026-04-24 08:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,3H,demand,DBR,2026-03-30T13:30:00-04:00,165.87,164.27,165.87,166.45,164.27,165.06,2.18,1.03,-0.78,2.51,4.94,0.81,fresh,0,False,7.82,2026-03-31T07:30:00-04:00,2026-03-31 07:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,3H,demand,DBR,2026-04-01T13:30:00-04:00,176.66,174.81,176.66,176.72,174.81,175.8,1.91,0.87,-0.16,-0.71,2.16,0.79,multiple_tests,8,False,3.5,2026-04-02T07:30:00-04:00,2026-04-02 07:30:00-04:00,,2026-04-07T13:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,3H,demand,DBR,2026-04-07T10:30:00-04:00,175.39,173.66,175.09,175.95,173.66,175.39,2.29,0.92,-0.92,1.1,9.02,0.86,fresh,0,False,6.46,2026-04-07T13:30:00-04:00,2026-04-07 13:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,3H,demand,DBR,2026-04-09T07:30:00-04:00,181.84,180.62,181.84,182.3,180.62,181.62,1.68,0.59,0.07,0.76,8.41,1.01,fresh,0,False,6.27,2026-04-09T10:30:00-04:00,2026-04-09 10:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,3H,demand,RBR,2026-04-09T13:30:00-04:00,183.86,182.92,183.46,184.08,182.92,183.86,1.16,0.73,0.98,1.73,8.68,0.97,fresh,0,False,7.2,2026-04-10T07:30:00-04:00,2026-04-10 07:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,3H,demand,RBR,2026-04-10T13:30:00-04:00,188.64,187.96,188.14,189.75,187.96,188.64,1.79,1.0,0.36,-0.1,4.78,0.84,multiple_tests,2,False,2.94,2026-04-13T07:30:00-04:00,2026-04-13 07:30:00-04:00,,2026-04-13T13:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,3H,demand,DBR,2026-04-13T10:30:00-04:00,188.41,187.85,188.41,189.66,187.85,188.21,1.81,1.17,-0.19,0.44,4.9,0.86,fresh,0,False,5.8,2026-04-13T13:30:00-04:00,2026-04-13 13:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,3H,demand,DBR,2026-04-16T07:30:00-04:00,197.43,195.81,197.43,197.8,195.81,197.37,1.99,0.74,0.17,0.42,17.42,1.11,multiple_tests,2,False,3.53,2026-04-16T10:30:00-04:00,2026-04-16 10:30:00-04:00,,2026-04-23T13:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,3H,demand,RBR,2026-04-16T13:30:00-04:00,198.42,197.3,198.42,198.8,197.3,198.24,1.5,0.86,0.38,0.93,2.68,1.19,multiple_tests,3,False,4.12,2026-04-17T07:30:00-04:00,2026-04-17 07:30:00-04:00,,2026-04-23T13:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,3H,demand,DBR,2026-04-20T10:30:00-04:00,199.53,197.84,199.12,199.8,197.84,199.53,1.96,0.9,-0.89,1.08,6.24,0.85,multiple_tests,5,False,3.93,2026-04-20T13:30:00-04:00,2026-04-20 13:30:00-04:00,,2026-04-23T13:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,3H,demand,RBR,2026-04-22T07:30:00-04:00,200.98,199.0,200.98,201.1,199.0,200.36,2.1,0.59,0.44,0.58,2.26,0.86,multiple_tests,3,False,3.44,2026-04-22T10:30:00-04:00,2026-04-22 10:30:00-04:00,,2026-04-24T07:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,3H,demand,DBR,2026-04-23T13:30:00-04:00,199.71,197.22,199.45,200.14,197.22,199.71,2.92,0.89,-0.85,1.2,10.17,0.88,fresh,0,False,6.58,2026-04-24T07:30:00-04:00,2026-04-24 07:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,4H,demand,DBR,2026-03-30T14:30:00-04:00,165.7,164.27,165.7,166.07,164.27,165.06,1.8,0.75,-0.8,2.56,6.25,0.81,fresh,0,False,8.37,2026-03-31T06:30:00-04:00,2026-03-31 06:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,4H,demand,RBR,2026-04-01T14:30:00-04:00,175.8,174.81,175.08,176.32,174.81,175.8,1.51,0.56,-0.17,-0.73,2.59,0.79,multiple_tests,5,False,4.02,2026-04-02T06:30:00-04:00,2026-04-02 06:30:00-04:00,,2026-04-07T14:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,4H,demand,DBR,2026-04-07T10:30:00-04:00,175.7,173.66,175.09,176.18,173.66,175.7,2.52,1.14,-0.81,1.0,3.94,0.63,fresh,0,False,6.63,2026-04-07T14:30:00-04:00,2026-04-07 14:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,4H,demand,RBR,2026-04-08T10:30:00-04:00,181.8,180.3,181.8,182.18,180.3,181.7,1.88,1.19,1.43,0.17,4.35,0.51,multiple_tests,2,False,3.18,2026-04-08T14:30:00-04:00,2026-04-08 14:30:00-04:00,,2026-04-09T10:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,4H,demand,DBR,2026-04-09T06:30:00-04:00,181.84,180.62,181.84,182.3,180.62,181.62,1.68,0.6,-0.03,0.63,6.77,1.26,fresh,0,False,6.89,2026-04-09T10:30:00-04:00,2026-04-09 10:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,4H,demand,DBR,2026-04-13T10:30:00-04:00,188.41,187.85,188.41,189.66,187.85,188.02,1.81,1.4,-0.27,0.52,3.08,0.61,fresh,0,False,6.13,2026-04-13T14:30:00-04:00,2026-04-13 14:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,4H,demand,DBR,2026-04-16T06:30:00-04:00,197.43,195.81,197.43,197.8,195.81,197.37,1.99,0.75,0.17,0.05,2.08,1.4,one_test,1,False,4.95,2026-04-16T10:30:00-04:00,2026-04-16 10:30:00-04:00,,2026-04-23T10:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,4H,demand,DBR,2026-04-16T10:30:00-04:00,197.5,197.3,197.37,199.85,197.3,197.5,2.55,1.35,-0.58,0.31,5.96,0.58,one_test,1,False,4.39,2026-04-16T14:30:00-04:00,2026-04-16 14:30:00-04:00,,2026-04-23T10:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,4H,demand,RBR,2026-04-16T14:30:00-04:00,198.24,197.49,197.5,198.8,197.49,198.24,1.31,0.59,0.39,0.95,2.87,1.19,multiple_tests,3,False,4.64,2026-04-17T06:30:00-04:00,2026-04-17 06:30:00-04:00,,2026-04-23T14:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,4H,demand,RBR,2026-04-22T06:30:00-04:00,200.98,199.0,200.98,201.1,199.0,200.36,2.1,0.6,0.19,0.57,2.12,1.15,multiple_tests,3,False,4.22,2026-04-22T10:30:00-04:00,2026-04-22 10:30:00-04:00,,2026-04-24T06:30:00-04:00,2026-04-28T16:00:00-04:00
NVDA,4H,demand,DBR,2026-04-23T14:30:00-04:00,199.71,198.19,199.14,199.71,198.19,199.71,1.52,0.44,-0.86,1.21,4.64,0.88,fresh,0,False,7.09,2026-04-24T06:30:00-04:00,2026-04-24 06:30:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1D,demand,RBR,2026-04-01T00:00:00-04:00,176.0,174.75,176.0,177.37,174.75,175.75,2.62,0.93,2.2,0.34,20.84,0.79,multiple_tests,2,False,4.63,2026-04-02T00:00:00-04:00,2026-04-02 00:00:00-04:00,,2026-04-07T00:00:00-04:00,2026-04-28T16:00:00-04:00
NVDA,1D,demand,RBR,2026-04-06T00:00:00-04:00,177.64,175.76,177.16,177.79,175.76,177.64,2.03,0.62,0.41,0.1,4.9,0.76,fresh,0,False,6.86,2026-04-07T00:00:00-04:00,2026-04-07 00:00:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1D,demand,RBR,2026-04-07T00:00:00-04:00,178.1,173.66,175.72,178.23,173.66,178.1,4.57,0.77,0.16,0.89,1.68,0.86,fresh,0,False,7.75,2026-04-08T00:00:00-04:00,2026-04-08 00:00:00-04:00,,,2026-04-28T16:00:00-04:00
NVDA,1D,demand,RBR,2026-04-09T00:00:00-04:00,183.91,180.62,181.84,184.08,180.62,183.91,3.46,0.69,1.28,1.04,2.09,0.95,fresh,0,False,7.99,2026-04-10T00:00:00-04:00,2026-04-10 00:00:00-04:00,,,2026-04-28T16:00:00-04:00
AMD,90m,demand,DBR,2026-03-03T15:30:00-05:00,191.23,190.5,191.23,191.7,190.5,190.97,1.2,0.65,-0.35,2.54,23.27,1.99,one_test,1,False,6.78,2026-03-04T09:30:00-05:00,2026-03-04 09:30:00-05:00,,2026-03-09T09:00:00-04:00,2026-04-28T16:00:00-04:00
AMD,90m,demand,DBR,2026-03-06T15:30:00-05:00,192.45,191.25,192.08,193.79,191.25,192.45,2.54,0.85,-1.23,-0.13,7.19,1.2,multiple_tests,2,False,2.58,2026-03-09T09:00:00-04:00,2026-03-09 09:00:00-04:00,,2026-03-13T15:00:00-04:00,2026-04-28T16:00:00-04:00
AMD,90m,demand,DBR,2026-03-13T15:00:00-04:00,193.52,192.27,193.52,193.54,192.27,193.45,1.27,0.91,-0.23,1.65,40.66,1.5,multiple_tests,2,False,4.4,2026-03-16T09:00:00-04:00,2026-03-16 09:00:00-04:00,,2026-03-30T15:00:00-04:00,2026-04-28T16:00:00-04:00
AMD,90m,demand,RBR,2026-03-30T15:00:00-04:00,196.05,192.87,195.22,196.48,192.87,196.05,3.61,1.02,-0.04,1.21,3.26,0.95,fresh,0,False,5.91,2026-03-31T09:00:00-04:00,2026-03-31 09:00:00-04:00,,,2026-04-28T16:00:00-04:00
AMD,90m,demand,DBR,2026-03-31T15:00:00-04:00,203.42,202.95,203.42,204.0,202.95,203.34,1.05,0.82,0.34,1.85,40.94,1.44,one_test,1,False,5.54,2026-04-01T09:00:00-04:00,2026-04-01 09:00:00-04:00,,2026-04-02T09:00:00-04:00,2026-04-28T16:00:00-04:00
AMD,90m,demand,DBR,2026-04-01T15:00:00-04:00,210.19,209.83,209.86,212.1,209.83,210.19,2.27,0.85,-0.62,-0.29,15.98,1.34,one_test,1,False,3.88,2026-04-02T09:00:00-04:00,2026-04-02 09:00:00-04:00,,2026-04-02T10:30:00-04:00,2026-04-28T16:00:00-04:00
AMD,90m,demand,RBR,2026-04-02T13:30:00-04:00,215.94,214.62,215.18,216.17,214.62,215.94,1.55,0.67,0.45,0.4,2.13,0.97,multiple_tests,2,False,2.62,2026-04-02T15:00:00-04:00,2026-04-02 15:00:00-04:00,,2026-04-07T10:30:00-04:00,2026-04-28T16:00:00-04:00
AMD,90m,demand,DBR,2026-04-07T13:30:00-04:00,218.41,216.77,218.41,219.76,216.77,217.38,2.99,0.56,0.1,1.14,3.96,0.75,fresh,0,False,5.64,2026-04-07T15:00:00-04:00,2026-04-07 15:00:00-04:00,,,2026-04-28T16:00:00-04:00
AMD,90m,demand,RBR,2026-04-09T15:00:00-04:00,236.62,236.03,236.05,237.1,236.03,236.62,1.07,0.64,0.67,2.62,12.7,2.5,fresh,0,False,8.87,2026-04-10T09:00:00-04:00,2026-04-10 09:00:00-04:00,,,2026-04-28T16:00:00-04:00
AMD,90m,demand,RBR,2026-04-20T15:00:00-04:00,276.13,274.16,276.13,276.5,274.16,274.94,2.34,0.54,0.42,1.36,3.24,1.2,fresh,0,False,6.31,2026-04-21T09:00:00-04:00,2026-04-21 09:00:00-04:00,,,2026-04-28T16:00:00-04:00
AMD,90m,demand,DBR,2026-04-21T12:00:00-04:00,281.67,281.11,281.67,284.28,281.11,281.33,3.17,0.79,-0.01,0.51,7.54,0.74,fresh,0,False,5.0,2026-04-21T13:30:00-04:00,2026-04-21 13:30:00-04:00,,,2026-04-28T16:00:00-04:00
AMD,90m,demand,RBR,2026-04-21T15:00:00-04:00,284.42,281.77,283.9,286.2,281.77,284.42,4.43,0.79,0.6,2.1,7.7,1.4,fresh,0,False,7.25,2026-04-22T09:00:00-04:00,2026-04-22 09:00:00-04:00,,,2026-04-28T16:00:00-04:00
AMD,90m,demand,RBR,2026-04-22T10:30:00-04:00,296.0,293.48,295.2,298.18,293.48,296.0,4.7,1.3,2.39,0.92,5.53,1.27,fresh,0,False,5.94,2026-04-22T12:00:00-04:00,2026-04-22 12:00:00-04:00,,,2026-04-28T16:00:00-04:00
AMD,90m,demand,RBR,2026-04-22T15:00:00-04:00,303.44,300.62,301.75,304.25,300.62,303.44,3.63,1.15,0.62,0.5,2.27,1.47,multiple_tests,2,False,3.22,2026-04-23T09:00:00-04:00,2026-04-23 09:00:00-04:00,,2026-04-23T15:00:00-04:00,2026-04-28T16:00:00-04:00
AMD,90m,demand,DBR,2026-04-23T13:30:00-04:00,303.81,299.76,303.81,306.1,299.76,303.55,6.34,1.0,-0.79,0.32,6.36,0.58,fresh,0,False,4.65,2026-04-23T15:00:00-04:00,2026-04-23 15:00:00-04:00,,,2026-04-28T16:00:00-04:00
